location,location_id,direction,position,ons,offs,total,lifts
N Lombard & New York,9505,S,NS,136,14,150,44
13900 Block SW 72nd,9509,W,OP,0,0,0,0
SW Boones Ferry Rd & Iowa Dr,9511,N,FS,4,0,4,0
SW Boones Ferry Rd & Iowa Dr,9512,S,FS,0,5,5,0
Beavercreek & Molalla,9516,E,NS,4,24,28,6
Beavercreek & Library Ct,9517,N,OP,60,9,69,11
20300 Block SW Pacific Hwy,9519,W,AT,0,5,5,3
SE Eagle Creek Rd & Hinman,9520,N,NS,0,0,0,0
SE Eagle Creek Rd & Strubhar Lane,9521,S,FS,0,0,0,0
SW Garden Home & Orchard Lane,9525,S,NS,0,1,1,0
W Burnside & SW 2nd,9526,E,NS,432,185,617,204
SW Barnes & NW 118th,9531,W,NS,13,34,47,0
SW Barnes & 117th,9532,E,NS,8,7,15,5
5200 Block NE 148th (Relay Resources),9537,S,AT,1,0,1,0
SW Laurelwood & Laurel,9544,S,FS,1,74,75,0
Lake Oswego Transit Center,9545,E,NS,32,118,150,36
NE Fremont & Sandy,9548,E,NS,10,10,20,5
NE Riverside Way & 33rd Dr,9549,W,FS,23,0,23,0
2800 Block NE Riverside Way,9550,E,AT,1,10,11,0
SW 18th & Salmon,9553,S,NS,78,11,89,0
Linn & Williams,9559,S,OP,6,35,41,3
29200 Block SE Eagle Creek Rd,9561,S,AT,0,1,1,0
29200 Block SE Eagle Creek Rd,9562,N,OP,0,0,0,0
NE Cornell & 48th,9564,W,FS,9,11,20,4
SW Durham & 72nd,9565,E,NS,1,4,5,0
8800 Block SW Oleson,9570,E,OP,2,0,2,0
N Lombard & Reno,9575,S,NS,48,1,49,2
N Lombard & Reno,9576,N,NS,1,56,57,9
1700 Block Beavercreek Rd,9578,W,AT,10,1,11,9
1600 Block Beavercreek Rd,9579,W,AT,6,0,6,2
 ,,,,,,,
TriMet Passenger Census - Fall 2019,114,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
Beavercreek & Hwy 213,9580,W,FS,12,1,13,3
1600 Block Beavercreek Rd,9581,E,AT,0,9,9,2
2000 Block Beavercreek Rd,9582,E,AT,0,7,7,8
Beavercreek & Hwy 213,9583,E,NS,0,7,7,4
SW Pacific Hwy & Royalty Parkway,9597,N,FS,48,12,60,17
SW Morrison & 12th,9598,W,NS,77,40,117,11
SW Morrison & 17th,9599,W,FS,211,77,288,32
SW 11th & Alder,9600,S,NS,81,184,265,98
NE Evergreen Pkwy & 79th (NW 215th),9601,W,NS,8,3,11,0
NE Evergreen Pkwy & 79th (NW 215th),9602,E,NS,3,11,14,0
2500 Block NE Century,9603,N,AT,6,31,37,0
2500 Block NE Century,9604,S,AT,25,9,34,0
NE 25th & Sunrise Lane,9606,N,OP,0,0,0,0
NE 25th & Sunrise Lane,9607,S,NS,0,0,0,0
Willow Creek Transit Center,9610,E,AT,506,186,692,111
NE 57th & Failing,9611,N,NS,1,6,7,1
SW Morrison & 16th,9613,W,NS,65,25,90,6
NE Century & Butler,9614,N,NS,4,10,14,2
6400 Block SE Lake,9615,N,AT,1,1,2,1
NE 105th & Marx,9619,N,NS,0,3,3,0
Willow Creek Transit Center,9621,E,AT,200,183,383,53
SW Murray & NW Milburn,9623,N,NS,6,4,10,0
Sunset TC MAX Station,9624,W,AT,602,"2,460","3,062",0
Sunset Transit Center,9625,W,AT,253,271,524,53
SW Barnes & Cedar Hills Blvd,9627,E,FS,37,48,85,11
SW Barnes & Cedar Hills Blvd,9628,W,NS,42,40,82,8
SW Hamilton & 58th,9634,W,FS,0,1,1,0
N Portsmouth & Willamette,9635,S,NS,55,64,119,5
NE 223rd & Glisan,9636,S,FS,18,4,22,8
SW Tualatin-Sherwood Rd & Pacific Hwy,9639,N,NS,74,3,77,27
SE Hwy 224 & Sherman Cooper,9640,E,NS,0,1,1,0
SE Hwy 224 & Sherman Cooper,9641,W,OP,1,0,1,0
NE 122nd & Multnomah,9642,S,OP,60,11,71,30
1700 Block SE Orient Dr,9644,N,AT,5,0,5,0
SW Pacific Hwy & 74th (Park & Ride),9648,E,FS,150,45,195,9
Washington Square Transit Center,9649,N,AT,221,213,434,81
Washington Square Transit Center,9650,N,AT,263,259,522,79
Washington Square Transit Center,9651,N,AT,267,251,518,54
Washington Square Transit Center,9652,S,AT,264,308,572,90
SW Hart & Forest Dr,9663,W,NS,6,11,17,0
SW Hart & Dunsmuir,9664,W,OP,1,3,4,1
SW Hart & 155th,9665,W,FS,3,4,7,0
SW Hart & 160th,9667,W,NS,6,11,17,0
SW Hart & 165th,9668,W,OP,6,14,20,0
SW Bany & Tallac Way,9669,W,OP,7,14,21,0
SW 170th & Canby,9670,N,NS,5,4,9,0
SW 170th & Ivy Glenn,9671,N,NS,1,1,2,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,115,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW 170th & Oak,9672,N,FS,3,8,11,0
SW 170th & Rosa Place,9673,N,FS,1,4,5,0
SW Farmington & 185th,9674,W,NS,24,23,47,3
SW 170th & Ivy Glenn,9675,S,NS,1,2,3,0
SW 170th & Rosa Place,9676,S,OP,2,1,3,0
SW 170th & Oak,9677,S,FS,7,5,12,0
SW 170th & Cynthia,9678,S,NS,5,3,8,0
SW Bany & Tallac Way,9679,E,FS,12,6,18,0
SW Hart & 165th,9680,E,FS,14,7,21,0
SW Hart & 161st,9681,E,FS,4,3,7,0
SW Hart & 157th,9682,E,FS,7,3,10,0
SW Hart & 155th,9683,E,FS,6,3,9,0
SW Hart & Dunsmuir,9684,E,FS,2,0,2,0
SW Arctic Dr & Western Ave,9685,E,FS,0,4,4,0
SW Arctic Dr & Harvest Ct,9686,S,OP,0,21,21,0
SW Allen & Lombard,9687,E,FS,1,4,5,3
SW Allen & King,9688,E,NS,1,4,5,0
10400 Block SW Allen,9689,E,AT,35,6,41,4
SW Arctic Dr & Sunshine Ct,9694,N,NS,11,2,13,0
SW Arctic Dr & Harvest Ct,9695,N,FS,11,2,13,0
SW Arctic Dr & Western Ave,9696,W,NS,3,0,3,0
SW 5th & Western,9697,W,FS,4,1,5,0
10900 Block SW 5th,9698,W,OP,1,2,3,0
10900 Block SW 5th,9699,E,AT,2,2,4,0
SW 5th & Western,9700,E,NS,1,2,3,0
SW Arctic Dr & Allen,9701,S,NS,1,11,12,0
10500 Block SW Allen,9703,W,AT,0,22,22,0
SW Allen & King,9704,W,NS,6,1,7,0
5000 Block SW Griffith Drive,9705,N,AT,2,1,3,0
4800 Block SW Griffith Drive,9706,N,AT,1,0,1,0
4900 Block SW Griffith Drive,9707,E,AT,1,1,2,0
SW Morrison & 14th,9708,W,NS,31,32,63,23
NE Glisan & 28th,9709,W,FS,64,42,106,8
18600 Block NE Sandy,9715,E,FS,1,3,4,0
19000 Block NE Sandy (East Entrance),9716,E,NS,0,0,0,0
21100 Block NE Sandy,9717,E,AT,5,8,13,1
NE Sandy & 201st,9718,E,FS,25,22,47,8
NE Sandy & 205th,9719,E,FS,33,21,54,6
21100 Block NE Sandy,9722,W,OP,8,5,13,1
NE Sandy & 206th Pl,9723,W,FS,22,27,49,6
NE Sandy & 201st,9724,W,NS,21,24,45,11
19000 Block NE Sandy (East Entrance),9725,W,OP,1,0,1,0
18600 Block NE Sandy,9726,W,NS,2,1,3,0
Beavercreek & Fir,9755,W,NS,2,0,2,0
NE Sandy & 42nd,9756,W,FS,155,95,250,84
Providence Park MAX Station,9757,W,AT,"1,080","1,815","2,895",0
Providence Park MAX Station,9758,E,AT,"1,320",985,"2,305",0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,116,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
Kings Hill/SW Salmon St MAX Station,9759,N,AT,316,426,742,0
SW Apple Way & Laurelwood,9760,E,NS,2,0,2,0
SW 78th & Westmoor,9761,N,FS,0,0,0,0
SW 78th & Brentwood,9762,N,NS,0,0,0,0
SW Brentwood & Laurelwood,9763,W,NS,0,0,0,0
SW Laurelwood & Beaverton-Hillsdale Hwy,9764,S,NS,0,0,0,0
8500 Block SW Apple Way,9765,S,FS,0,0,0,0
NE 223rd & Glisan,9766,N,NS,3,20,23,5
NE 223rd & Park Lane,9767,S,FS,29,18,47,27
NE 223rd & Park Lane,9772,N,FS,18,29,47,36
1400 Block NE 223rd,9773,N,AT,4,5,9,0
NE Sandy & 223rd,9775,E,FS,8,13,21,1
NE Sandy & 223rd,9776,W,FS,9,8,17,2
SW Denney & King,9781,W,FS,8,2,10,0
SW Lombard & Camden,9782,N,NS,3,1,4,0
SW Lombard & Camden,9785,S,NS,1,3,4,0
NE Century & Evergreen Pkwy,9790,S,FS,11,4,15,0
NE Century & Evergreen Pkwy,9791,N,NS,6,24,30,0
SE Stark & SW Sundial,9792,W,FS,29,25,54,12
NW Cornell & 158th,9793,W,OP,7,28,35,1
NW Eastman & Division,9795,S,FS,6,1,7,0
SW Barnes & Cedar Hills Blvd,9808,W,FS,1,1,2,0
19000 Block NE Sandy,9811,E,AT,0,2,2,0
Beaverton TC MAX Station,9818,S,AT,"1,498","1,595","3,093",0
Beaverton Creek MAX Station,9819,N,AT,127,762,889,0
Kings Hill/SW Salmon St MAX Station,9820,S,AT,348,309,657,0
Beaverton TC MAX Station,9821,N,AT,"2,887","3,336","6,223",0
Beaverton Creek MAX Station,9822,S,AT,780,127,907,0
Beaverton Central MAX Station,9823,W,AT,404,398,802,0
Beaverton Central MAX Station,9824,E,AT,443,449,892,0
Millikan Way MAX Station,9825,W,AT,413,991,"1,404",0
Millikan Way MAX Station,9826,E,AT,"1,075",397,"1,472",0
Merlo Rd/SW 158th Ave MAX Station,9827,W,AT,220,644,864,0
Merlo Rd/SW 158th Ave MAX Station,9828,E,AT,667,213,880,0
Elmonica/SW 170th Ave MAX Station,9829,W,AT,327,"1,128","1,455",0
Elmonica/SW 170th Ave MAX Station,9830,E,AT,"1,147",274,"1,421",0
Willow Creek/SW 185th Ave TC MAX Station,9831,E,AT,"1,281",483,"1,764",0
Willow Creek/SW 185th Ave TC MAX Station,9832,W,AT,487,"1,232","1,719",0
Quatama MAX Station,9833,W,AT,257,"1,019","1,276",0
Quatama MAX Station,9834,E,AT,"1,087",257,"1,344",0
Orenco MAX Station,9835,E,AT,950,345,"1,295",0
Orenco MAX Station,9836,W,AT,347,970,"1,317",0
Fair Complex/Hillsboro Airport MAX Stn,9837,W,AT,118,745,863,0
Fair Complex/Hillsboro Airport MAX Stn,9838,E,AT,703,121,824,0
Hawthorn Farm MAX Station,9839,E,AT,277,102,379,0
Hawthorn Farm MAX Station,9840,W,AT,101,280,381,0
Washington/SE 12th Ave MAX Station,9841,E,AT,328,97,425,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,117,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
Washington/SE 12th Ave MAX Station,9842,W,AT,95,322,417,0
Tuality Hospital/SE 8th Ave MAX Station,9843,E,AT,407,78,485,0
Tuality Hospital/SE 8th Ave MAX Station,9844,W,AT,61,414,475,0
Hillsboro Central/SE 3rd TC MAX Station,9845,W,AT,49,811,860,0
Hillsboro Central/SE 3rd TC MAX Station,9846,E,AT,724,51,775,0
Hatfield Government Center MAX Station,9848,S,AT,"1,030",879,"1,909",0
SW Baseline & Dennis,9850,W,NS,14,20,34,5
NE Century & Rosebay Dr,9851,S,NS,2,1,3,0
19000 Block NE Sandy,9853,W,OP,2,0,2,0
W Burnside & SW 18th,9860,E,NS,3,3,6,1
SW Terwilliger & Sam Jackson,9861,N,NS,6,19,25,4
1100 Block N Hayden Meadows Dr,9862,N,NS,89,32,121,71
Willow Creek Transit Center,9869,E,AT,181,527,708,112
Willow Creek Transit Center,9871,E,AT,12,23,35,4
7600 Block SW Barnes,9872,W,OP,1,15,16,0
600 Block NW Naito Parkway,9873,N,AT,3,4,7,5
900 Block NW Naito Parkway,9874,N,OP,4,6,10,34
NW Naito Parkway & 9th,9875,N,OP,3,3,6,3
NW Front & 15th,9877,N,FS,4,9,13,0
NW Front & 17th,9878,N,FS,10,20,30,2
NW Front & 21st,9879,N,OP,3,6,9,1
NW Front & Nicolai,9880,N,FS,7,15,22,0
3000 Block NW Front,9881,N,OP,1,15,16,0
900 Block NW Naito Parkway,9889,S,AT,8,5,13,34
NW Naito Parkway & 9th,9890,S,FS,6,18,24,2
NW Front & 17th,9893,S,NS,33,14,47,0
NW Front & 21st,9894,S,NS,3,3,6,0
NW Front & Nicolai,9896,S,NS,9,9,18,0
NE Evergreen & 13th,9920,W,OP,0,1,1,0
NE Evergreen & NW Jackson School Rd N,9921,W,FS,0,0,0,0
NE Orenco Station Loop & MAX Station,9923,E,AT,159,58,217,19
300 Block E Main,9931,W,AT,1,0,1,0
E Main & N 1st,9933,W,NS,2,0,2,0
N 1st & NE Edison,9935,N,NS,1,0,1,2
N 1st & NE Grant,9936,N,NS,0,0,0,0
N 1st & NE Tiffany,9937,N,FS,0,0,0,0
2800 Block NW Glencoe,9938,N,OP,2,6,8,0
NW Glencoe & NE Cory,9939,N,FS,1,3,4,0
NW Glencoe & NE Lenox,9940,N,NS,2,3,5,0
NW Glencoe & NE Milne,9941,N,NS,2,1,3,0
NE Evergreen & NW Glencoe,9942,E,FS,0,0,0,0
NE Evergreen & 3rd,9943,E,NS,0,0,0,0
NE Evergreen & Sunburst,9944,E,NS,0,1,1,0
NE Evergreen & Jackson School Rd,9945,E,NS,0,0,0,0
NE Evergreen & Jackson Road Loop,9946,E,NS,0,0,0,0
NE Evergreen & 13th,9947,E,NS,3,1,4,0
NE 15th & Jones Farm Pkwy,9948,S,NS,6,3,9,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,118,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE Griffin Oaks & 15th,9949,E,FS,4,2,6,0
1800 Block NE Griffin Oaks,9950,E,AT,1,1,2,0
2200 Block NE Griffin Oaks,9951,E,AT,3,1,4,0
NE 25th & Kathryn,9952,S,NS,1,1,2,0
Fair Complex/Airport Park & Ride,9953,E,AT,45,51,96,26
Hillsboro Transit Center,9954,E,AT,52,14,66,13
Hillsboro Transit Center,9955,E,AT,277,426,703,159
Hillsboro Transit Center,9956,E,AT,177,73,250,47
Millikan Way MAX Station/Park and Ride,9957,W,AT,62,227,289,15
Millikan Way MAX Station/Park and Ride,9958,W,AT,190,75,265,23
NE Shaver & Parkrose HS,9959,W,AT,26,14,40,0
NE 34th & Cornell,9962,N,NS,0,0,0,0
NE 25th & Kathryn,9963,N,OP,0,1,1,0
NE Griffin Oaks & 15th,9965,W,NS,2,1,3,0
1800 Block NE Griffin Oaks,9966,W,OP,0,3,3,0
NE 15th & Jones Farm Pkwy,9967,N,OP,5,5,10,0
Sunset TC MAX Station,9969,E,AT,"2,416",509,"2,925",0
Sunset Transit Center,9970,W,AT,142,79,221,50
Sunset Transit Center,9971,W,AT,84,116,200,6
Sunset Transit Center,9972,W,AT,20,25,45,0
Sunset Transit Center,9975,W,AT,64,164,228,55
Beaverton Transit Center,9976,S,AT,279,242,521,85
Beaverton Transit Center,9977,E,AT,190,194,384,15
Beaverton Transit Center,9978,S,AT,616,480,"1,096",226
Beaverton Transit Center,9979,N,AT,422,372,794,101
Beaverton Transit Center,9981,S,AT,510,27,537,130
Beaverton Transit Center,9982,S,AT,534,34,568,150
Beaverton Transit Center,9983,S,AT,147,170,317,43
Beaverton Transit Center,9984,N,AT,979,818,"1,797",232
Beaverton Transit Center,9985,S,AT,364,327,691,77
Beaverton Transit Center,9986,S,AT,563,491,"1,054",123
NE Evergreen & Jackson School Rd S,9987,W,OP,0,0,0,0
NE Evergreen & Sunburst,9988,W,OP,0,0,0,0
NE Evergreen & 3rd,9989,W,OP,1,0,1,0
30900 Block NE Evergreen,9990,W,OP,0,0,0,0
2800 Block NW Glencoe,9991,S,AT,6,1,7,0
NW Glencoe & Cory,9992,S,FS,4,1,5,0
3100 Block NW Glencoe,9993,S,AT,7,2,9,0
NW Glencoe & Milne,9994,S,NS,1,2,3,0
N 1st & NW Garibaldi,9995,S,NS,0,0,0,0
N 1st & NW Tiffany,9996,S,NS,1,0,1,0
300 Block N 1st,9997,S,AT,1,1,2,3
NE Lincoln & 2nd,9998,E,NS,0,1,1,0
NE 3rd & E Main,10000,S,NS,0,1,1,0
5400 Block NE Dawson Creek,10001,W,AT,1,0,1,0
NE Evergreen & Brookwood,10004,E,NS,2,3,5,0
3100 Block NE Dawson Creek,10005,N,AT,4,7,11,23
 ,,,,,,,
TriMet Passenger Census - Fall 2019,119,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 223rd & Stark,10006,S,FS,14,95,109,17
NE Cornell & 102nd (NW 192nd),10008,W,OP,6,16,22,18
NE Cornell & Amberglen (NW 194th),10009,W,FS,14,12,26,1
NE Cornell & Overlook (NW Amberbrook),10010,W,NS,4,6,10,0
NE Cornell & John Olsen,10011,W,NS,17,14,31,1
NE Cornell & Aloclek,10013,W,FS,6,12,18,0
NE Cornell & Cornelius Pass,10014,W,FS,3,10,13,2
NE Cornell & Butler,10015,S,FS,12,13,25,5
NE Cornell & Walbridge,10016,W,FS,4,4,8,2
NE Cornell & Amberglen (NW Amberwood),10021,E,NS,17,20,37,1
NE Cornell & Overlook (NW Amberbrook),10022,E,NS,7,4,11,0
NE Cornell & John Olsen (NW 206th),10023,E,NS,20,14,34,2
NE Cornell & 102nd (NW 192nd),10024,E,NS,9,3,12,7
NE Cornell & Aloclek,10025,E,FS,8,7,15,1
NE Cornell & 25th,10026,E,FS,22,23,45,6
NE Cornell & 48th,10028,E,NS,9,9,18,2
NE Cornell & Cornelius Pass,10029,E,FS,6,4,10,1
NE Cornell & Butler,10030,E,NS,14,21,35,7
NE Cornell & NW Walbridge,10031,E,NS,6,7,13,6
NE Cornell & Stucki (NW Amberglen),10032,E,FS,38,20,58,20
NE Century & Alder/Orenco Stn,10033,N,FS,7,18,25,1
4100 Block SW 110th,10035,S,OP,51,0,51,1
4200 Block SW 110th,10036,N,AT,1,55,56,0
10200 Block SW Park Way,10037,W,AT,2,0,2,0
NE Century & Carillion,10041,S,NS,1,6,7,1
NE Century & Orenco Max Stn,10042,S,NS,25,109,134,9
NE Century & Dogwood,10043,S,NS,1,2,3,0
NE Century & Orenco Ridge,10044,S,FS,2,6,8,0
E Main & SE 58th Ct,10045,W,OP,1,1,2,0
E Main & NE 53rd,10046,W,NS,6,7,13,0
E Main & NE 49th,10047,W,NS,2,0,2,3
E Main & SE 58th Ct,10049,E,NS,1,1,2,0
E Main & NE 53rd,10050,E,NS,8,9,17,1
E Main & NE 49th,10051,E,NS,1,1,2,1
NE Century & Campus Way,10052,N,NS,5,1,6,1
NE Century & Dogwood,10053,N,NS,4,1,5,0
NE Century & Deer Run,10054,N,FS,7,2,9,0
NE Evergreen Pkwy & 106th (NW 188th),10056,E,NS,14,29,43,6
Dawson Creek & Brookwood,10061,N,FS,1,4,5,0
Shute Rd & Dawson Creek Dr,10063,S,NS,1,1,2,0
NW 31st & Guam,10071,S,NS,1,19,20,0
3300 Block NW Guam,10072,W,AT,0,1,1,0
NW Guam & 35th,10073,W,NS,0,17,17,0
3300 Block NW 35th,10074,N,AT,0,7,7,0
NW Kaiser & Snowlily Dr,10076,N,NS,4,9,13,0
NW Kaiser & Two Ponds Dr,10077,N,FS,3,17,20,0
15500 Block NW Springville,10078,W,AT,0,3,3,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,120,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NW Springville & 160th,10079,W,FS,3,9,12,0
NW Springville & Sickle Terrace,10080,W,FS,1,3,4,0
NW Springville & Joss,10081,W,NS,0,8,8,1
NW Springville & 173rd,10083,W,OP,1,5,6,0
NW Bethany & Cornell,10084,N,FS,26,22,48,12
NW Bethany & Bronson,10085,N,FS,5,17,22,1
NW Bethany & Oak Hills Dr,10086,N,NS,5,6,11,0
NW Bethany & Telshire Terrace,10087,N,NS,0,1,1,0
NW Bethany & Ridgetop Lane,10088,N,NS,1,1,2,0
NW Bethany & West Union,10089,N,FS,3,8,11,0
NW Bethany & Saint Andrews,10090,N,FS,2,2,4,0
NW Bethany & Mitchell,10091,N,NS,1,3,4,0
4700 Block NW Bethany,10092,N,AT,8,42,50,8
NW Bethany & Laidlaw,10093,N,NS,5,23,28,3
NW Bethany & Kaiser Rd,10094,N,NS,4,8,12,0
Pier Park,10095,E,AT,97,83,180,28
NW Springville & Kaiser Rd,10098,E,NS,9,3,12,0
NW Springville & Oats Terrace,10099,E,NS,10,3,13,0
NW Springville & Sickle Terrace,10100,E,NS,6,1,7,0
NW Springville & 165th Terrace,10101,E,OP,8,0,8,0
NW Springville & 173rd,10103,E,NS,5,1,6,0
NW Kaiser & Westbrook,10104,S,NS,9,2,11,0
NW Kaiser & Graf St,10105,S,NS,14,2,16,0
NW Bethany & Wismer,10106,S,FS,9,3,12,0
NW Bethany & Laidlaw,10107,S,NS,56,14,70,5
4700 Block NW Bethany,10108,S,OP,30,7,37,4
NW Bethany & Claremont Dr,10109,S,NS,7,1,8,0
NW Bethany & Saint Andrews,10110,S,NS,2,0,2,0
NW Bethany & West Union,10111,S,NS,7,2,9,1
NW Bethany & Ridgetop Lane,10112,S,FS,2,2,4,0
NW Bethany & Telshire Dr,10113,S,FS,1,1,2,0
NW Bethany & Oak Hills Dr,10114,S,FS,10,5,15,0
NW Bethany & Cornell,10115,S,NS,16,20,36,0
Goose Hollow/SW Jefferson St MAX Station,10117,W,AT,923,461,"1,384",0
Goose Hollow/SW Jefferson St MAX Station,10118,E,AT,456,"1,382","1,838",0
Washington Park MAX Station,10120,E,AT,449,263,712,0
Washington Park MAX Station,10121,W,AT,248,616,864,0
20700 Block NE Halsey,10125,E,OP,4,12,16,0
SW Baseline & Main,10129,W,FS,18,28,46,9
SW Murray & Nike,10132,N,OP,6,10,16,0
SW Murray & Nike,10133,S,NS,9,5,14,0
SE Sunnyside & 122nd,10135,W,NS,22,7,29,1
SE Sunnyside & 128th,10136,E,FS,0,4,4,0
SE Sunnyside & 128th,10137,W,FS,4,1,5,0
SE Sunnyside & 132nd,10138,E,FS,3,20,23,0
SE Sunnyside & 132nd,10139,W,NS,17,2,19,0
SE Sunnyside & 139th,10140,E,FS,2,5,7,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,121,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Sunnyside & 140th,10141,W,FS,4,1,5,0
SE Sunnyside & 142nd,10142,E,FS,2,13,15,2
SE Sunnyside & 142nd,10143,W,NS,10,1,11,0
14600 Block SE 147th,10146,S,AT,3,4,7,1
SE Oregon Trail Dr & Hines,10148,E,NS,3,2,5,2
SE Lake & Freeman Way,10149,W,FS,5,1,6,0
NE Evergreen Pkwy & Stucki,10150,N,FS,26,11,37,8
NW Cedar Hills & Leahy,10152,S,FS,4,1,5,0
NE Century & Oelrich,10153,S,NS,0,1,1,0
NE Century & Oelrich,10154,N,NS,1,0,1,0
NE Century & Walbridge,10155,N,NS,1,2,3,0
SE Tualatin Valley Hwy & 44th,10157,E,OP,21,29,50,75
N Lombard & Terminal 5 Access Rd,10162,S,NS,5,6,11,0
N Lombard & Terminal 5 Access Rd,10163,N,OP,3,5,8,0
SW Farmington & 185th,10166,E,FS,95,124,219,20
SW Columbia & 18th,10168,E,NS,229,206,435,6
NW Glencoe & Cody Ct,10169,N,FS,1,1,2,0
400 Block SW 257th,10170,N,AT,0,1,1,0
400 Block SW 257th,10171,S,OP,1,0,1,0
South Shore & Cedar Rd,10175,E,FS,1,1,2,16
700 SW Campus Dr at Doernbecher,10176,E,AT,99,14,113,3
N Ivanhoe & Leavitt,10177,W,FS,30,1,31,0
Tigard Transit Center,10180,S,AT,146,85,231,24
NE Alberta & 7th,10184,W,NS,11,25,36,21
22600 Block SE Hwy 224,10185,W,OP,0,0,0,0
22600 Block SE Hwy 224,10186,E,AT,0,1,1,0
SE 28th & Carlton,10189,S,OP,2,1,3,0
SE Tualatin Valley Hwy & 30th,10190,W,NS,7,13,20,6
NE Cornell & Elam Young East,10192,W,OP,5,5,10,3
NE Cornell & Brookwood Pkwy,10193,E,NS,1,1,2,1
17600 Block NE Sandy,10194,W,AT,19,6,25,1
SE Foster & 63rd,10196,E,FS,36,135,171,43
NE Cornell & Brookwood Pkwy,10197,W,NS,1,1,2,2
2200 Block NE Griffin Oaks,10198,W,OP,2,2,4,0
SE Sunnyside & 122nd,10203,E,FS,8,24,32,5
SE Mather & Cedar Park Dr,10204,W,NS,1,0,1,0
10500 Block SE Mather,10205,E,OP,1,6,7,10
SE Mather & Bliss,10206,E,FS,1,1,2,0
SE Mather & 116th Ct,10208,E,NS,0,1,1,0
SE Mather & 119th Ct,10209,E,OP,0,0,0,0
SE Mather & 122nd,10210,E,NS,1,4,5,0
SW Hart & Forest Drive,10211,E,OP,3,7,10,0
SE Sunnyside & Valley View Terr,10214,W,FS,17,2,19,1
SE Sunnyside & 119th,10216,W,OP,22,3,25,1
SE Oregon Trail Dr & 152nd,10219,E,NS,1,0,1,0
SE 152nd & Territory Dr,10221,S,FS,1,0,1,0
SE 152nd & Bollam Dr,10222,N,NS,1,2,3,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,122,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 152nd & Morning Way,10223,S,NS,0,0,0,0
SE 152nd & Morning Way,10224,N,OP,0,1,1,0
13300 Block SE Hubbard,10225,W,OP,5,0,5,0
13300 Block SE Hubbard,10226,E,AT,0,2,2,0
SE Hubbard & 125th,10227,W,OP,3,1,4,0
SE Hubbard & 125th,10228,E,FS,1,3,4,0
SE 122nd & Mountain Sun Dr,10229,N,NS,4,0,4,0
SE 122nd & Mountain Sun Dr,10230,S,FS,0,1,1,0
SE 122nd & Echo Valley,10231,N,OP,2,0,2,0
SE 122nd & Echo Valley,10232,S,FS,0,2,2,0
SE 97th & Lawnfield,10234,S,NS,1,8,9,0
SE 97th & Talbert Dr,10235,S,OP,1,3,4,0
SW 170th & Timberland Dr,10273,S,OP,1,1,2,0
SW 170th & Timberland Dr,10274,N,NS,1,1,2,0
27500 Block SE Eagle Creek Rd,10275,N,AT,0,0,0,2
NE 15th & Edgefield,10277,S,NS,3,1,4,0
NE 15th & Edgefield,10278,N,OP,2,3,5,0
NE 15th & Prahl Pkwy,10279,S,NS,4,1,5,0
NE 15th & Prahl Pkwy,10280,N,OP,1,2,3,0
NW 23rd & Overton,10287,S,NS,92,6,98,9
1300 Block NE 25th,10288,N,AT,0,0,0,0
1200 Block NE 25th,10289,S,AT,1,0,1,0
SE Washington & 2nd,10290,E,NS,19,37,56,22
NW St Helens & Marina Way,10291,N,FS,0,1,1,0
PSU South/SW 6th & College MAX Stn,10293,N,NS,921,415,"1,336",0
