location,location_id,direction,position,ons,offs,total,lifts
Willamette Dr & Pimlico,6344,N,OP,11,1,12,0
Willamette Dr & Pimlico,6345,S,NS,1,6,7,0
Willamette Dr & Shady Hollow,6346,N,NS,3,1,4,0
Willamette Dr & Shady Hollow,6347,S,OP,1,2,3,0
Willamette Dr & Holly (near gas stn),6348,S,FS,1,2,3,0
Willamette Dr & Walling Way,6349,N,FS,6,1,7,1
Willamette Dr & Walling Circle,6350,S,NS,1,4,5,2
Willamette Dr & Webb,6352,S,NS,0,2,2,0
N Williams & NE Russell,6354,N,FS,67,125,192,113
N Williams & NE Alberta,6355,N,NS,9,65,74,13
N Williams & NE Broadway,6357,N,FS,44,27,71,14
N Williams & NE Cook,6359,N,FS,41,200,241,22
N Williams & NE Fremont,6360,N,FS,27,50,77,8
N Williams & NE Graham,6362,N,NS,43,136,179,60
N Williams & NE Morris,6364,N,NS,82,117,199,88
N Williams & NE Shaver,6366,N,NS,11,52,63,4
N Williams & NE Skidmore,6367,N,NS,13,59,72,3
N Williams & NE Tillamook,6370,N,FS,22,64,86,2
N Williams & NE Wygant,6371,N,NS,3,32,35,2
N Willis & Bayard,6373,W,NS,12,39,51,0
N Willis & Chautauqua,6374,E,NS,21,2,23,1
N Willis & Druid,6375,W,FS,0,21,21,0
N Willis & Druid,6376,E,NS,26,0,26,0
N Willis & Emerald,6377,E,NS,49,12,61,3
N Willis & Wabash,6378,W,OP,5,31,36,9
N Willis & Hereford,6379,W,NS,0,18,18,2
N Willis & Hodge,6380,E,FS,16,1,17,5
N Willis & Newman,6381,E,NS,34,1,35,0
N Willis & Newman,6382,W,FS,1,25,26,0
N Willis & Peninsular,6383,E,NS,52,13,65,5
N Willis & Peninsular,6384,W,FS,16,46,62,11
N Willis & Portsmouth,6385,W,NS,0,33,33,1
N Willis & Wabash,6386,E,NS,40,7,47,3
N Willis & Washburne,6387,W,FS,3,18,21,1
N Willis & Washburne,6388,E,NS,35,13,48,2
N Willis & Wayland,6389,W,NS,1,20,21,1
N Willis & Wayland,6390,E,NS,25,1,26,2
N Willis & Woolsey,6391,W,NS,0,25,25,0
N Willis & Woolsey,6392,E,NS,28,1,29,0
SE Woodstock & 94th (I-205 West End),6398,E,FS,32,26,58,11
SE Woodstock & Moreland Ln,6399,E,NS,5,9,14,1
3000 Block SE Woodstock,6400,W,OP,6,3,9,1
SE Woodstock & 32nd,6402,E,NS,4,6,10,0
SE Woodstock & 32nd,6403,W,OP,22,11,33,8
SE Woodstock & 34th,6405,E,NS,9,9,18,2
 ,,,,,,,
TriMet Passenger Census -Spring 2019,78,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Woodstock & 34th,6406,W,OP,5,5,10,0
SE Woodstock & 36th,6407,E,NS,4,6,10,5
3600 Block SE Woodstock,6408,W,OP,8,6,14,0
SE Woodstock & Cesar Chavez Blvd,6409,W,NS,17,3,20,3
SE Woodstock & 41st,6411,E,NS,8,68,76,37
SE Woodstock & 41st,6412,W,NS,65,13,78,15
SE Woodstock & 43rd,6413,E,NS,19,80,99,61
SE Woodstock & 43rd,6414,W,NS,102,38,140,99
SE Woodstock & 46th,6415,E,NS,152,202,354,202
SE Woodstock & 46th,6416,W,NS,49,56,105,80
SE Woodstock & 49th,6419,E,FS,17,25,42,26
SE Woodstock & 49th,6420,W,NS,24,13,37,20
SE Woodstock & 51st,6421,W,NS,51,6,57,7
SE Woodstock & 92nd,6427,E,NS,42,109,151,28
SE Yamhill & 69th,6442,W,NS,8,6,14,1
SE Yamhill & 71st,6443,E,NS,2,19,21,0
SE Yamhill & 71st,6444,W,NS,13,3,16,0
SE Yamhill & 73rd,6445,E,NS,2,11,13,0
SE Yamhill & 73rd,6446,W,FS,14,2,16,0
SE Yamhill & 76th,6447,E,NS,4,43,47,5
4200 Block NW Yeon,6458,W,AT,0,5,5,0
4000 Block NW Yeon Frontage Rd,6460,E,AT,20,1,21,1
3900 Block NW Yeon Frontage Rd,6463,E,AT,3,0,3,0
3900 Block NW Yeon,6467,W,AT,0,17,17,0
NW Yeon & 44th,6470,E,FS,79,53,132,8
2200 Block SW 1st,6472,N,AT,3,14,17,0
SW 1st & Madison Tower,6473,S,AT,1,0,1,0
SW 1st & Arthur,6474,S,NS,6,1,7,0
SW 1st & Arthur,6475,N,NS,0,6,6,0
SW Washington & Adams,6477,E,NS,44,348,392,114
SW 1st & Hooker,6480,S,NS,2,0,2,0
SW 1st & Hooker,6481,N,NS,0,1,1,0
SW 1st & Woods,6488,S,NS,1,0,1,0
SW 1st & Woods,6489,N,FS,0,1,1,0
SE 10th & Maple,6495,N,NS,73,71,144,31
SE 10th & Maple,6496,S,FS,80,63,143,27
SE Tualatin Valley Hwy & 11th,6498,S,FS,30,24,54,5
SE 10th & Walnut,6499,N,NS,75,94,169,15
SE 10th & Walnut,6500,S,NS,138,74,212,22
SE 10th & Baseline,6502,N,NS,55,3,58,4
100 Block NE 102nd,6503,S,AT,12,5,17,4
NE 102nd & Davis,6504,N,NS,4,7,11,6
NE 102nd & Alton,6505,S,NS,6,2,8,9
NE 102nd & Beech,6506,N,FS,1,5,6,1
NE 102nd & Bell,6507,S,FS,10,5,15,4
NE 102nd & Brazee,6508,N,NS,3,8,11,5
NE 102nd & Brazee,6509,S,FS,13,2,15,11
 ,,,,,,,
TriMet Passenger Census -Spring 2019,79,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 102nd & E Burnside,6510,N,NS,21,67,88,37
SE 102nd & Burnside,6511,S,FS,261,147,408,140
NE 102nd & Clackamas,6513,S,OP,7,21,28,13
NE 102nd & Fremont,6514,N,NS,3,18,21,6
NE 102nd & Fremont,6515,S,NS,16,4,20,1
NE 102nd & Glisan,6516,N,NS,8,31,39,10
NE 102nd & Glisan,6517,S,FS,29,12,41,12
NE 102nd & Hancock,6518,N,NS,14,9,23,12
NE 102nd & Knott,6519,S,OP,4,1,5,1
102nd & Morris St,6520,S,FS,18,4,22,2
NE 102nd & Morris Ct,6521,N,FS,4,17,21,1
1200 Block NE 102nd,6522,N,OP,65,12,77,30
1200 Block NE 102nd,6523,S,AT,9,41,50,25
NE 102nd & Pacific,6525,S,NS,3,13,16,4
SE 102nd & Pine,6526,S,FS,31,50,81,14
NE 102nd & Shaver,6528,N,NS,2,9,11,5
SE 102nd & Washington,6529,S,NS,28,40,68,34
NE 102nd & Tillamook,6530,N,NS,4,8,12,11
NE 102nd & Weidler,6531,N,NS,29,11,40,14
NE 102nd & Weidler,6532,S,NS,5,17,22,7
NW 107th & Copeland,6535,S,NS,0,0,0,0
NW Cornell & 107th,6536,E,NS,2,0,2,1
NW 107th & Cornell,6537,N,NS,0,1,1,0
NW 107th & Walters,6539,N,NS,0,0,0,0
SE 11th & Ash,6541,S,NS,20,19,39,8
SE 11th & Belmont,6542,S,FS,83,78,161,37
SE 11th & Clay,6543,S,NS,13,20,33,14
SE 11th & Division,6545,S,NS,34,72,106,9
SW 11th & Gibbs,6548,N,NS,67,135,202,31
SE 11th & Madison,6551,S,FS,47,98,145,18
SE 11th & Sherman,6553,S,NS,3,13,16,2
SE 11th & Stark,6554,S,NS,37,37,74,40
SE 11th & Stephens,6555,S,NS,5,20,25,2
NE 111th & Knott,6557,N,NS,0,1,1,0
NE 111th & Knott,6558,S,NS,2,1,3,1
NE 111th & Morris,6559,N,NS,0,3,3,0
NE 111th & Sacramento,6561,N,NS,0,3,3,1
NE 111th & Sacramento,6562,S,NS,3,0,3,0
NE 111th & San Rafael,6563,N,NS,0,4,4,1
NE 111th & San Rafael,6564,S,OP,4,0,4,0
NE 111th & Weidler,6565,N,NS,3,4,7,3
NE 111th & Weidler,6566,S,NS,5,3,8,2
SE 112th & Mt Scott Blvd,6567,N,FS,10,15,25,3
SE 12th & Clay,6576,N,NS,19,42,61,11
NE 12th & Couch,6577,S,FS,115,71,186,58
SE 12th & Division,6578,N,NS,75,39,114,14
NE 12th & Glisan,6580,S,NS,62,42,104,1
 ,,,,,,,
TriMet Passenger Census -Spring 2019,80,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 12th & Harrison,6581,N,NS,21,7,28,2
NE 12th & Irving,6582,N,NS,56,71,127,2
NE 12th & Irving,6583,S,NS,7,4,11,0
SE 12th & Madison,6585,N,FS,102,29,131,14
SE 12th & Morrison,6588,N,NS,71,87,158,37
SE 12th & Pine,6589,N,NS,8,10,18,3
NE 12th & E Burnside,6592,N,FS,78,145,223,69
SE 12th & Stark,6594,N,NS,46,40,86,34
SW 121st & North Dakota,6597,N,NS,6,2,8,0
SW 121st & Katherine,6598,S,FS,4,6,10,0
SW 121st & Lynn,6599,N,NS,8,5,13,0
SW 121st & Merestone,6601,N,NS,2,1,3,0
SW 121st & Merestone,6602,S,NS,2,1,3,0
SW 121st & North Dakota,6603,S,NS,1,6,7,0
NE 121st Pl & Prescott,6604,N,NS,45,46,91,5
SW 121st & Scholls Ferry,6606,S,FS,12,24,36,2
SW 121st & Springwood,6607,N,NS,14,7,21,2
SW 121st & Summer,6608,S,FS,0,1,1,0
NE 122nd & Davis,6610,S,NS,68,24,92,42
300 Block NE 122nd,6611,N,AT,17,50,67,21
3600 Block NE 122nd,6613,S,OP,39,11,50,1
NE 122nd & Halsey,6617,S,NS,118,55,173,84
SE 122nd & Boise,6618,N,NS,49,7,56,3
SE 122nd & Boise,6619,S,NS,46,63,109,7
NE 122nd & Brazee,6620,N,NS,16,17,33,11
SE 122nd & E Burnside,6621,N,NS,183,366,549,182
SE 122nd & Burnside,6623,S,FS,360,178,538,178
SE 122nd & Bush,6624,N,FS,42,30,72,6
SE 122nd & Bush,6625,S,FS,25,36,61,2
SE 122nd & Foster,6626,N,FS,76,28,104,31
NE 122nd & Halsey,6628,N,FS,54,78,132,63
SE 122nd & Division,6630,N,FS,300,145,445,121
SE 122nd & Division,6631,S,FS,151,299,450,127
SE 122nd & Harold,6633,N,NS,64,10,74,43
SE 122nd & Harold,6634,S,NS,5,55,60,18
SE 122nd & Holgate,6635,N,NS,148,25,173,42
SE 122nd & Holgate,6636,S,FS,28,96,124,47
SE 122nd & Lincoln,6640,N,FS,56,33,89,10
SE 122nd & Lincoln,6641,S,NS,36,64,100,16
SE 122nd & Madison,6642,N,NS,53,22,75,24
1300 Block SE 122nd,6643,S,OP,25,51,76,23
SE 122nd & Market,6645,N,NS,66,71,137,16
SE 122nd & Market,6646,S,NS,87,69,156,19
500 Block NE 122nd Ave,6648,N,OP,41,80,121,63
700 Block NE 122nd,6649,S,AT,64,38,102,49
SE 122nd & Midland Library (Morrison),6650,S,AT,65,42,107,32
NE 122nd & Multnomah,6651,N,NS,10,24,34,8
 ,,,,,,,
TriMet Passenger Census -Spring 2019,81,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 122nd & Oak,6652,N,OP,93,167,260,76
SE 122nd & Oak,6653,S,NS,46,40,86,30
NE 122nd & Shaver,6654,N,NS,14,111,125,26
SE 122nd & Powell,6655,N,FS,285,87,372,109
SE 122nd & Ramona,6657,N,NS,45,10,55,3
SE 122nd & Ramona,6658,S,OP,10,36,46,2
SE 122nd & Raymond,6660,N,FS,33,5,38,21
SE 122nd & Reedway,6662,S,NS,4,13,17,30
NE 122nd & Sacramento,6667,S,NS,19,19,38,1
SE 122nd & Rhone,6668,S,NS,162,120,282,80
SE 122nd & Salmon,6669,N,FS,11,23,34,2
NE 122nd & San Rafael,6670,N,NS,51,78,129,49
NE 122nd & San Rafael,6671,S,FS,70,52,122,49
NE 122nd & Shaver,6672,S,NS,103,36,139,27
NE 122nd & Stanton,6673,N,NS,11,26,37,2
NE 122nd & Stanton,6674,S,NS,31,16,47,6
SE 122nd & Woodward Pl,6675,N,OP,24,16,40,16
SE 122nd & Woodward Pl,6676,S,FS,10,19,29,10
NE 125th Pl & Riverwood 40,6682,E,NS,1,7,8,3
NE 125th Pl & Shaver,6683,N,FS,1,2,3,0
SE 13th & Clatsop,6688,N,NS,11,1,12,0
SW 13th & Custer,6689,N,NS,3,8,11,0
SE 13th & Knapp,6691,N,NS,9,1,10,1
SE 13th & Lambert,6693,N,NS,31,4,35,1
SE 13th & Lambert,6694,S,NS,2,24,26,1
SE 13th & Sellwood,6707,S,NS,1,8,9,0
SE 13th & Tacoma,6708,N,NS,48,7,55,7
SE 13th & Tacoma,6709,S,FS,11,50,61,14
SE 13th & Umatilla,6711,N,NS,11,2,13,0
NE 132nd & Brazee,6713,S,NS,1,0,1,0
NE 132nd & Eugene,6714,N,FS,0,1,1,0
NE 132nd & Eugene,6715,S,NS,1,0,1,0
NE 132nd & Knott,6716,N,OP,1,5,6,0
NE 132nd & San Rafael,6718,S,NS,2,0,2,0
NE 133rd & Shaver,6719,S,NS,0,8,8,2
NE 135th & Fremont,6720,S,FS,5,5,10,1
NE 135th & Rose Parkway,6722,S,NS,3,3,6,0
6000 Block SE 136th,6723,N,AT,11,2,13,0
SE 136th & Center,6725,N,FS,12,2,14,1
SE 136th & Mall,6728,N,NS,15,2,17,12
SE 136th & Ramona,6729,N,OP,14,5,19,0
SE 136th & Ramona,6730,S,NS,6,17,23,1
SE 136th & Rhone,6731,N,FS,22,3,25,2
SW 14th Dr & Battaglia,6735,E,NS,0,0,0,0
SW 14th Dr & Battaglia,6736,W,OP,0,0,0,0
SW 14th Dr & Binford,6737,E,NS,2,1,3,0
SW 14th Dr & Binford,6738,W,OP,2,1,3,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,82,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW 14th Dr & Birdsdale,6739,E,NS,1,0,1,0
SW 14th Dr & Birdsdale,6740,W,OP,1,1,2,0
SW 14th Dr & Tegart,6742,E,FS,2,1,3,14
SW 14th Dr & Tegart,6743,W,OP,1,1,2,4
SW 14th Dr & Pleasant View Dr,6744,E,NS,3,1,4,1
SW 14th Dr & Pleasant View,6745,W,NS,1,2,3,3
NE 141st & Failing,6746,N,NS,8,1,9,1
NE 141st & Beech,6747,S,FS,2,8,10,2
NE 141st & Failing,6748,S,FS,6,3,9,1
NE 141st & Fremont,6749,S,NS,3,4,7,2
NE 141st & Milton Ct,6750,N,FS,6,0,6,2
NE 143rd & Fremont Ct,6755,N,NS,0,1,1,0
NE 145th & Fremont,6765,N,NS,7,4,11,0
NE 15th & Ainsworth,6771,N,NS,1,37,38,13
NE 15th & Ainsworth,6772,S,NS,45,2,47,6
NE 15th & Alberta,6773,N,NS,31,245,276,61
NE 15th & Alberta,6774,S,FS,180,38,218,30
NE 15th & Brazee,6777,N,NS,8,32,40,13
NE 15th & Brazee,6778,S,NS,25,6,31,10
NE 15th & Weidler,6779,S,NS,55,77,132,24
NE 15th & Dekum,6780,N,NS,2,87,89,33
NE 15th & Failing,6783,N,NS,9,40,49,2
NE 15th & Failing,6784,S,NS,47,4,51,1
NE 15th & Fremont,6785,N,NS,36,124,160,15
NE 15th & Fremont,6786,S,NS,113,38,151,13
NE 15th & Going,6787,N,NS,2,45,47,4
NE 15th & Going,6788,S,NS,52,4,56,2
NE 15th & Halsey,6789,S,FS,30,18,48,5
NE 15th & Holman,6790,N,NS,1,43,44,14
NE 15th & Jarrett,6792,N,NS,2,34,36,7
NE 15th & Jarrett,6793,S,NS,39,2,41,5
NE 15th & Junior,6794,S,NS,79,4,83,34
NE 15th & Killingsworth,6795,N,NS,11,88,99,11
NE 15th & Killingsworth,6796,S,NS,78,10,88,3
NE 15th & Holman,6797,S,FS,39,2,41,35
NE 15th & Knott,6799,N,NS,6,43,49,2
NE 15th & Knott,6800,S,NS,44,6,50,2
NE 15th & Mason,6801,N,NS,5,33,38,5
NE 15th & Mason,6802,S,NS,39,3,42,3
NE 15th & Rosa Parks Way,6803,N,NS,1,25,26,6
NE 15th & Rosa Parks Way,6804,S,NS,37,2,39,3
NE 15th & Prescott,6805,S,FS,46,2,48,2
NE 15th & Siskiyou,6808,N,NS,5,42,47,0
NE 15th & Siskiyou,6809,S,NS,37,4,41,0
NE 15th & Prescott,6810,N,NS,2,57,59,5
NE 15th & Sumner,6813,S,NS,49,3,52,5
NE 15th & Sumner,6814,N,NS,3,24,27,1
 ,,,,,,,
TriMet Passenger Census -Spring 2019,83,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE 15th & Thompson,6815,N,NS,7,29,36,1
NE 15th & Thompson,6816,S,NS,24,3,27,0
NE 15th & Tillamook,6817,S,FS,55,18,73,24
NE 16th & Multnomah,6818,S,NS,36,27,63,10
NW 158th & Greenbrier Pkwy,6828,N,FS,3,18,21,1
NW 158th & Greenbrier Pkwy,6829,S,OP,20,4,24,1
SW 158th & Jay,6830,N,FS,2,0,2,0
SW 158th & Walker,6832,N,FS,9,26,35,1
SW 158th & Walker,6833,S,FS,16,12,28,2
NE 15th & Hancock,6834,N,NS,27,60,87,44
16th & Harrison,6835,W,NS,1,0,1,0
16th & Harrison,6836,E,NS,1,2,3,0
16th & Jackson,6837,W,NS,0,0,0,0
NE 16th & Sandy,6839,N,NS,84,144,228,26
16th & Taylor,6840,E,NS,1,1,2,0
16th & Taylor,6841,W,NS,0,0,0,1
NE 16th & Multnomah,6842,N,FS,21,50,71,11
NE 15th & Broadway,6843,N,NS,82,72,154,47
SE 17th & Mitchell,6846,S,FS,8,16,24,4
SE 17th & Bybee,6847,S,NS,20,38,58,6
SE 17th & Bybee,6848,N,NS,9,15,24,3
SE 17th & Center,6849,N,NS,155,97,252,38
SE 17th & Center,6850,S,NS,102,133,235,18
SE 17th & Clatsop,6852,S,NS,5,31,36,7
SE 17th & Marion,6853,N,NS,13,2,15,4
SE 17th & Claybourne,6856,N,NS,21,9,30,4
SE 17th & Claybourne,6857,S,NS,9,16,25,5
SE 17th & Harney,6860,N,NS,5,1,6,0
SE 17th & Harold,6861,N,NS,14,4,18,0
SE 17th & Harold,6862,S,NS,4,12,16,1
SE 17th & Knight,6867,N,NS,15,3,18,1
SE 17th & Knight,6868,S,NS,4,14,18,1
SE 17th & Lava,6871,N,OP,12,1,13,2
SE 17th & Lava,6872,S,FS,1,10,11,0
SE 17th & Lexington,6873,N,NS,17,3,20,0
SE 17th & Lexington,6874,S,NS,2,23,25,0
SE 17th & Mall,6876,N,OP,51,124,175,28
SE 17th & Mall,6877,S,NS,104,40,144,34
SE 17th & McLoughlin,6882,N,NS,21,8,29,3
SE 17th & Ochoco St,6885,N,NS,35,21,56,6
SE 17th & Ochoco St,6886,S,NS,14,32,46,6
SE 17th & Rex,6889,N,NS,8,3,11,0
SE 17th & Rex,6890,S,NS,2,16,18,1
SE 17th & Schiller,6893,N,FS,6,3,9,0
SE 17th & Schiller,6894,S,NS,3,7,10,0
SE 17th & Tacoma,6896,S,NS,5,45,50,22
SE 17th & Tenino,6897,N,NS,40,6,46,29
 ,,,,,,,
TriMet Passenger Census -Spring 2019,84,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 17th & Tolman,6898,N,NS,17,6,23,2
SE 17th & Tolman,6899,S,NS,6,23,29,6
SE 17th & Umatilla,6900,S,FS,5,37,42,17
SE 17th & Waverly,6901,N,NS,4,3,7,1
SE 17th & Waverly,6902,S,NS,1,5,6,1
NW 174th & Santiam,6904,N,OP,2,5,7,0
NW 174th & Santiam,6905,S,FS,9,1,10,0
SW 18th & Elizabeth,6908,N,FS,4,0,4,0
NE 181st & Davis,6912,S,NS,2,8,10,1
SE 181st & Yamhill,6913,N,FS,6,5,11,1
NE 181st & E Burnside,6914,N,FS,64,48,112,18
800 Block NE 181st,6916,N,AT,7,7,14,1
NE 181st & Everett Ct,6918,N,NS,2,3,5,2
NE 181st & Glisan,6919,N,NS,8,9,17,5
NE 181st & Glisan,6920,S,FS,12,19,31,9
SE 181st & Oak,6921,N,NS,33,27,60,14
NE 181st & Wasco,6922,N,OP,2,5,7,1
NE 181st & Wasco,6923,S,NS,13,4,17,2
1900 Block SE 182nd,6924,N,AT,9,3,12,3
SE 182nd & 3rd,6926,N,FS,3,1,4,1
SE 182nd & SW 5th Dr,6928,N,NS,3,0,3,0
SE 181st & Yamhill,6929,S,NS,6,5,11,1
SE 182nd & Brooklyn Ct,6930,N,NS,6,2,8,1
SE 182nd & Haig,6931,N,NS,20,2,22,3
SE 182nd & Clinton,6934,N,NS,2,2,4,1
SE 182nd & Division,6935,S,FS,10,45,55,13
SE 182nd & Division,6936,N,FS,58,10,68,16
SE 182nd & Lincoln,6937,S,FS,1,10,11,6
SE 182nd & Market,6938,S,NS,3,5,8,2
SE 182nd & Market,6939,N,OP,8,3,11,2
SE 182nd & Mill,6940,N,NS,4,1,5,0
SE 182nd & W Powell,6942,N,FS,37,0,37,4
SE 182nd & Stephens,6943,S,NS,2,4,6,1
SE 182nd & Tibbetts,6944,S,NS,4,9,13,0
2800 Block SW 185th,6945,N,AT,18,9,27,0
3000 Block SW 185th,6946,S,AT,11,14,25,0
SW 185th & Aloha High School Drive,6952,S,NS,12,13,25,2
NW 185th & Adrian,6953,N,OP,1,5,6,1
NW 185th & Adrian,6954,S,FS,6,2,8,0
SW 185th & Aloha Park Apts,6955,N,OP,7,19,26,1
SW 185th & Aloha Park Apts,6956,S,AT,13,12,25,4
SW 185th & Alexander,6957,N,FS,49,12,61,8
SW 185th & Blanton,6959,S,FS,12,7,19,12
SW 185th & Blanton,6960,N,OP,10,12,22,2
NW 185th & Cornell,6961,N,FS,26,183,209,29
NW 185th & Cornell,6964,S,FS,166,38,204,26
SW 185th & Ewen,6968,N,FS,9,3,12,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,85,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW 185th & Ewen,6969,S,OP,5,8,13,0
SW 185th & Farmington,6970,N,FS,104,87,191,16
NW 185th & Heritage Pkwy,6972,N,FS,23,20,43,3
NW 185th & Heritage Pkwy,6975,S,FS,15,34,49,5
SW 185th & Honeywood,6976,S,FS,4,2,6,0
SW 185th & Jay,6977,N,FS,4,6,10,0
SW 185th & Johnson,6978,N,FS,40,22,62,1
SW 185th & Johnson,6979,S,FS,20,36,56,1
SW 185th & Kinnaman,6980,N,NS,72,68,140,8
SW 185th & Kinnaman,6981,S,FS,67,68,135,7
SW 185th & Longacre,6982,N,FS,2,5,7,1
SW 185th & Longacre,6983,S,FS,3,2,5,0
SW 185th & Madeline,6984,N,NS,15,10,25,2
NW 185th & McKinley School,6986,N,NS,13,41,54,11
NW 185th & Sunset Square,6987,S,AT,72,28,100,25
NW 185th & Holly,6990,N,OP,5,9,14,0
NW 185th & Holly,6991,S,FS,8,7,15,0
NW 185th & Parkview,6992,N,FS,6,26,32,1
SW 185th & Pheasant,6993,N,FS,5,2,7,0
SW 185th & Pheasant,6994,S,OP,1,2,3,0
SW 185th & Pike,6995,N,NS,6,6,12,0
SW 185th & Pike,6996,S,FS,6,7,13,2
NW 185th & Bronson,6999,S,OP,16,3,19,0
NW 185th & Westview HS,7000,N,AT,9,46,55,4
NW 185th & Rock Creek School,7001,S,AT,55,10,65,7
SW 185th & Rosa,7002,N,FS,12,16,28,1
SW 185th & Rosa,7003,S,NS,24,25,49,3
SW 185th & Edgeway Dr,7006,S,NS,1,9,10,1
SW 185th & Salix Terrace,7007,N,FS,13,2,15,1
SW 185th & Sandra,7009,S,OP,15,12,27,0
SW 185th & Sandra,7010,N,FS,11,6,17,1
NW 185th & Springville,7011,N,NS,0,14,14,5
SW 185th & Tualatin Valley Hwy,7012,N,NS,94,70,164,23
SW 185th & Tualatin Valley Hwy,7013,S,FS,68,64,132,16
NW 185th & Tamarack,7014,N,FS,0,6,6,0
NW 185th & Tamarack,7015,S,OP,7,1,8,0
700 Block NW 185th,7020,N,AT,12,40,52,17
700 Block NW 185th,7021,S,AT,29,11,40,28
SW 185th & W Baseline,7023,S,FS,24,17,41,8
NW 185th & Walker,7024,N,FS,40,82,122,19
NW 185th & NE Walker,7025,S,FS,89,38,127,12
NW 185th & West Union,7026,N,FS,7,70,77,25
NW 185th & West Union,7027,S,NS,84,8,92,30
SW 19th & Barbur,7036,S,FS,5,6,11,0
19th & Birch,7038,E,NS,38,2,40,4
19th & Cedar,7041,E,NS,64,2,66,2
19th & Elm ,7043,E,NS,77,4,81,37
 ,,,,,,,
TriMet Passenger Census -Spring 2019,86,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
19th & Hawthorne,7044,E,NS,54,4,58,20
19th & Main ,7046,E,FS,93,1,94,19
SW 19th & Multnomah,7047,N,FS,4,11,15,0
19th Way & 19th Ave,7048,E,FS,127,39,166,43
SW 19th & Spring Garden,7049,S,NS,0,3,3,0
700 Block SW 197th,7052,S,OP,4,4,8,0
SW 197th & W Baseline,7053,N,NS,7,6,13,1
SW 197th & Frances,7054,S,FS,3,6,9,10
SW 198th & Blanton,7060,N,NS,6,2,8,0
SW 198th & Blanton,7061,S,NS,9,8,17,3
SW 198th & Butternut,7062,N,FS,3,0,3,7
SW 198th & Butternut,7063,S,OP,1,1,2,7
SW 198th & Carlin,7064,S,FS,16,17,33,0
SW 198th & Carlin,7065,N,OP,17,17,34,1
SW 198th & Celebrity,7066,S,NS,2,4,6,1
SW 198th & Celebrity,7067,N,FS,3,3,6,0
SW 198th & Deline,7068,S,FS,4,4,8,0
SW 198th & Deline,7069,N,OP,4,4,8,0
SW 198th & Farmington,7070,S,NS,23,19,42,0
SW 198th & Farmington,7071,N,FS,21,25,46,1
SW 198th & Imperial,7072,S,NS,2,3,5,3
SW 198th & Johnson,7073,S,FS,3,2,5,0
SW 198th & Johnson,7074,N,NS,3,4,7,0
SW 198th & Kinnaman,7075,S,NS,7,7,14,0
SW 198th & Kinnaman,7076,N,NS,7,7,14,0
SW 198th & Prospect,7077,N,FS,4,4,8,1
SW 198th & Prospect,7078,S,OP,2,2,4,4
SW 198th & Rock Dr,7079,S,NS,8,8,16,0
SW 198th & Rosa,7082,N,FS,13,10,23,10
SW 198th & Rosa,7083,S,FS,9,10,19,10
SW 198th & Sandra,7084,N,NS,3,4,7,1
SW 198th & Southview,7086,S,FS,3,10,13,1
SW 198th & Southview,7087,N,NS,9,5,14,1
SW 198th & Trelane,7089,S,OP,2,2,4,0
SW 198th & Trelane,7090,N,FS,2,1,3,0
SW 198th & Oak,7092,N,FS,5,4,9,0
SW 198th & York,7093,S,NS,4,5,9,0
SW 198th & York,7094,N,FS,5,4,9,0
SW 2nd & Alder,7095,N,NS,370,37,407,27
SW 2nd & Taylor,7098,N,NS,176,73,249,10
S 2nd & Tumwater,7101,W,FS,6,3,9,1
NE 21st & Argyle,7105,N,NS,0,17,17,0
NE 21st & Clackamas,7106,S,NS,11,2,13,1
NE 21st & Clackamas,7107,N,NS,7,11,18,3
SE 21st & Clinton,7108,S,NS,13,8,21,0
SE 21st & Division,7110,N,NS,9,18,27,3
