location,location_id,direction,position,ons,offs,total,lifts
NE 162nd & Thompson,13944,S,NS,3,0,3,1
NE 162nd & Thompson,13970,N,OP,1,3,4,0
NE 166th & Airport Way,13939,N,FS,2,2,4,0
NE 16th & Multnomah,6818,S,NS,37,21,58,13
NE 16th & Multnomah,6842,N,FS,19,54,73,15
NE 16th & Sandy,6839,N,NS,85,144,229,35
NE 181st & Davis,6912,S,NS,1,8,9,2
NE 181st & E Burnside,6914,N,FS,62,45,107,15
NE 181st & Everett Ct,6918,N,NS,3,3,6,1
NE 181st & Glisan,6919,N,NS,7,8,15,3
NE 181st & Glisan,6920,S,FS,10,17,27,6
NE 181st & Halsey,8580,S,NS,26,10,36,10
NE 181st & Halsey,8581,N,NS,10,30,40,8
NE 181st & San Rafael,8582,N,NS,2,8,10,0
NE 181st & San Rafael,8714,S,NS,5,1,6,2
NE 181st & Sandy,10723,N,NS,6,40,46,9
NE 181st & Wasco,6922,N,OP,3,5,8,1
NE 181st & Wasco,6923,S,NS,13,4,17,1
NE 181st & Wilkes,9266,N,NS,1,3,4,0
NE 181st & Wilkes,11231,S,OP,9,3,12,1
NE 21st & Argyle,118,S,FS,22,0,22,0
NE 21st & Argyle,7105,N,NS,0,20,20,0
NE 21st & Clackamas,7106,S,NS,9,2,11,3
NE 21st & Clackamas,7107,N,NS,6,8,14,1
NE 21st & Riverside Way,8883,N,NS,0,6,6,0
NE 21st & Riverside Way,9402,S,FS,8,0,8,0
NE 21st & Weidler,7138,N,NS,10,23,33,9
NE 21st & Weidler,7139,S,NS,17,13,30,19
 ,,,,,,,
TriMet Passenger Census -Fall 2018,38,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE 223rd & Arata,13089,S,OP,30,10,40,8
NE 223rd & Glisan,9636,S,FS,21,7,28,3
NE 223rd & Glisan,9766,N,NS,4,24,28,3
NE 223rd & Park Lane,9767,S,FS,32,16,48,23
NE 223rd & Park Lane,9772,N,FS,17,29,46,28
NE 238th & Halsey,13594,N,FS,17,20,37,5
NE 24th & Broadway,7188,N,FS,16,52,68,31
NE 24th & Fremont,7190,N,FS,5,25,30,1
NE 24th & Fremont,7191,S,NS,26,6,32,1
NE 24th & Hancock,7193,S,NS,15,3,18,0
NE 24th & Klickitat,7194,N,NS,1,15,16,0
NE 24th & Klickitat,7196,S,NS,16,2,18,0
NE 24th & Knott,7197,N,NS,2,30,32,1
NE 24th & Knott,7198,S,NS,29,2,31,0
NE 24th & Siskiyou,7201,N,NS,2,29,31,1
NE 24th & Siskiyou,7202,S,NS,29,2,31,0
NE 24th & Thompson,7205,S,NS,17,2,19,0
NE 24th & Thompson,7206,N,NS,2,12,14,1
NE 24th & Tillamook,7208,N,NS,2,9,11,0
NE 25th & Cornell,8557,N,FS,3,4,7,2
NE 25th & Kathryn,9952,S,NS,1,0,1,0
NE 25th & Kathryn,9963,N,OP,0,1,1,0
NE 25th & Sunrise Lane,9606,N,OP,0,0,0,0
NE 25th & Sunrise Lane,9607,S,NS,0,0,0,0
NE 27th & Ainsworth,7235,N,NS,0,34,34,29
NE 27th & Ainsworth,7236,S,NS,39,1,40,28
NE 27th & Alberta,7237,S,FS,74,18,92,19
NE 27th & Alberta,7238,N,NS,7,81,88,21
NE 27th & Dekum,7240,N,NS,0,24,24,2
NE 27th & Highland,7245,S,NS,15,0,15,1
NE 27th & Highland,8727,N,FS,0,14,14,2
NE 27th & Holman,7246,N,NS,0,27,27,2
NE 27th & Holman,7247,S,NS,36,0,36,2
NE 27th & Jarrett,7248,N,NS,1,17,18,9
NE 27th & Jarrett,7249,S,NS,13,0,13,1
NE 27th & Killingsworth,7250,N,NS,1,29,30,1
NE 27th & Killingsworth,7251,S,NS,29,2,31,0
NE 27th & Prescott,7256,N,NS,1,24,25,0
NE 27th & Prescott,7257,S,NS,27,2,29,0
NE 27th & Sumner,7260,N,NS,1,24,25,3
NE 27th & Sumner,7261,S,NS,41,1,42,0
NE 27th & Wygant,7266,S,FS,13,0,13,0
NE 27th & Wygant,7267,N,NS,0,13,13,0
NE 29th & Alameda,7306,N,NS,1,17,18,0
NE 29th & Alameda,7307,S,NS,13,1,14,0
NE 29th & Bryce,7309,N,NS,0,22,22,0
NE 29th & Bryce,7310,S,NS,20,0,20,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,39,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE 29th & Skidmore,7317,N,NS,1,30,31,6
NE 30th & Alberta,7326,S,NS,19,23,42,17
NE 30th & Emerson,7327,N,NS,6,8,14,2
NE 30th & Emerson,7328,S,NS,9,11,20,1
NE 30th & Killingsworth,7329,N,NS,23,17,40,2
NE 33rd & Ainsworth,7361,S,FS,9,0,9,1
NE 33rd & Ainsworth,7362,N,NS,0,8,8,1
NE 33rd & Alameda,7373,N,NS,3,18,21,1
NE 33rd & Alberta,7363,S,NS,28,1,29,2
NE 33rd & Alberta Ct,7364,N,NS,0,12,12,0
NE 33rd & Brazee,7365,N,OP,2,4,6,0
NE 33rd & Brazee,7366,S,NS,9,3,12,0
NE 33rd & Bryce,7368,S,NS,4,1,5,0
NE 33rd & Dekum,7369,N,NS,15,13,28,1
NE 33rd & Dekum,7370,S,NS,20,18,38,3
NE 33rd & Emerson,7371,N,NS,5,31,36,6
NE 33rd & Emerson,7372,S,NS,31,5,36,1
NE 33rd & Fremont,7374,S,NS,13,4,17,0
NE 33rd & Going,7375,N,NS,1,8,9,4
NE 33rd & Hancock,7377,S,NS,5,6,11,1
NE 33rd & Holman,7378,N,NS,1,15,16,3
NE 33rd & Holman,7379,S,FS,16,2,18,0
NE 33rd & Jarrett,7380,N,OP,2,12,14,12
NE 33rd & Jarrett,7381,S,NS,12,2,14,8
NE 33rd & Killingsworth,7382,S,NS,35,35,70,5
NE 33rd & Killingsworth,7383,N,NS,24,39,63,5
NE 33rd & Knott,7385,N,FS,2,6,8,0
NE 33rd & Knott,7386,S,FS,7,2,9,0
NE 33rd & Prescott,7390,N,NS,0,9,9,0
NE 33rd & Prescott,7391,S,NS,18,1,19,0
NE 33rd & Rosa Parks Way,7388,S,NS,12,0,12,2
NE 33rd & Rosa Parks Way,7389,N,NS,0,8,8,1
NE 33rd & Schuyler,7392,N,NS,16,11,27,5
NE 33rd & Shaver,7393,N,NS,1,7,8,1
NE 33rd & Shaver,7394,S,NS,7,1,8,0
NE 33rd & Siskiyou,7395,N,NS,1,6,7,1
NE 33rd & Siskiyou,7396,S,NS,9,1,10,1
NE 33rd & Skidmore,7397,S,NS,8,0,8,0
NE 33rd & Skidmore,7398,N,NS,1,10,11,1
NE 33rd & Stanton,7399,N,FS,1,8,9,0
NE 33rd & Stanton,7400,S,NS,6,1,7,0
NE 33rd & US Grant Pl,7402,N,FS,4,4,8,0
NE 33rd & US Grant Pl,7403,S,NS,2,2,4,0
NE 33rd & Webster,7404,N,NS,1,10,11,0
NE 33rd Dr & Elrod Dr,9365,N,NS,0,10,10,1
NE 33rd Dr & Elrod Dr,9369,S,NS,22,0,22,0
NE 33rd Dr & Sunderland,9339,N,OP,0,0,0,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,40,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE 34th & Cornell,9962,N,NS,0,0,0,0
NE 3rd & E Main,10000,S,NS,0,2,2,0
NE 41st & Alameda,7497,N,OP,2,18,20,0
NE 41st & Klickitat,7499,N,FS,1,42,43,0
NE 41st & Klickitat,7500,S,NS,22,1,23,0
NE 41st & Wistaria,7498,S,NS,11,2,13,0
NE 42nd & Alberta Ct,7504,S,NS,67,26,93,2
NE 42nd & Alberta St,7505,N,NS,23,72,95,4
NE 42nd & Beech,7506,N,NS,6,23,29,0
NE 42nd & Brazee,7507,N,NS,5,8,13,1
NE 42nd & Brazee,7508,S,NS,6,3,9,3
NE 42nd & Broadway,7509,N,NS,116,75,191,73
NE 42nd & Broadway,7510,S,FS,83,85,168,49
NE 42nd & Failing,7511,S,NS,14,3,17,0
NE 42nd & Fremont,7501,N,FS,29,57,86,5
NE 42nd & Fremont,7512,S,NS,57,34,91,3
NE 42nd & Holman,7516,N,NS,12,38,50,4
NE 42nd & Holman,7517,S,FS,42,10,52,1
NE 42nd & Killingsworth,7519,S,NS,138,97,235,20
NE 42nd & Killingsworth,7520,N,FS,102,159,261,26
NE 42nd & Knott,7521,N,NS,4,10,14,0
NE 42nd & Knott,7522,S,NS,10,2,12,0
NE 42nd & Prescott,7525,S,FS,52,15,67,1
NE 42nd & Prescott,7526,N,NS,13,46,59,2
NE 42nd & Sandy,7527,S,NS,79,127,206,27
NE 42nd & Sandy,7528,N,FS,127,92,219,47
NE 42nd & Shaver,7529,N,NS,4,19,23,1
NE 42nd & Shaver,7530,S,NS,14,4,18,1
NE 42nd & Simpson St,7531,N,NS,3,9,12,0
NE 42nd & Simpson St,7532,S,OP,15,5,20,0
NE 42nd & Skidmore,7533,N,NS,5,28,33,7
NE 42nd & Skidmore,7534,S,NS,19,4,23,3
NE 42nd & Sumner,7535,N,NS,5,33,38,1
NE 42nd & Sumner,7536,S,NS,37,6,43,0
NE 42nd & Tillamook,7537,N,FS,42,17,59,4
NE 42nd & Tillamook,7538,S,NS,18,34,52,4
NE 47th & Halsey,7571,N,FS,6,15,21,1
NE 57th & Failing,9611,N,NS,2,7,9,0
NE 57th & Fremont,7732,N,NS,7,30,37,12
NE 57th & Fremont,7733,S,FS,26,11,37,8
NE 57th & Hancock,7734,N,NS,5,9,14,1
NE 57th & Hancock,7735,S,NS,12,2,14,0
NE 57th & Sandy,7737,N,FS,38,47,85,33
NE 57th & Sandy,7738,S,NS,40,40,80,25
NE 57th & Siskiyou,7740,N,NS,2,12,14,0
NE 57th & Siskiyou,7741,S,NS,9,2,11,0
NE 57th & Thompson,7743,N,FS,3,14,17,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,41,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE 57th & Thompson,7744,S,NS,18,4,22,1
NE 5th & Hood,7605,W,NS,6,1,7,1
NE 60th & 60th Ave MAX Stn/I-84,7827,N,AT,146,216,362,58
NE 60th & 60th Ave MAX Stn/I-84,7828,S,AT,211,168,379,51
NE 60th & Everett,7816,N,OP,3,6,9,0
NE 60th & Everett,7817,S,NS,13,3,16,0
NE 60th & Glisan,7818,N,NS,20,48,68,22
NE 60th & Glisan,7819,S,NS,53,21,74,27
NE 60th & Halsey,7820,N,NS,11,34,45,6
NE 60th & Hassalo,7821,N,FS,3,5,8,1
NE 60th & Wasco,7837,S,NS,22,4,26,2
NE 60th Ave MAX Station,8345,E,AT,444,"1,112","1,556",0
NE 60th Ave MAX Station,8372,W,AT,"1,139",469,"1,608",0
NE 6th & Main,7770,E,NS,1,24,25,0
NE 6th & N Broadway,7750,W,NS,24,1,25,1
NE 6th Drive & Faloma,9453,N,NS,2,1,3,0
NE 6th Drive & South Shore,9447,S,FS,0,0,0,0
NE 7th Ave MAX Station,8342,E,FS,995,"1,017","2,012",0
NE 7th Ave MAX Station,8375,W,NS,"1,000","1,112","2,112",0
NE 81st & Clackamas,7916,N,OP,11,6,17,12
NE 82nd & 82nd Ave MAX Stn/I-84,7999,N,AT,922,819,"1,741",143
NE 82nd & 82nd Ave MAX Stn/I-84,8000,S,AT,648,633,"1,281",82
NE 82nd & Alberta,7927,N,NS,16,35,51,2
NE 82nd & Beech,7933,N,NS,13,63,76,23
NE 82nd & Beech,7934,S,NS,39,17,56,12
NE 82nd & Davis,7955,N,NS,19,20,39,2
NE 82nd & Davis,7956,S,OP,22,21,43,2
NE 82nd & E Burnside,7937,S,NS,267,144,411,89
NE 82nd & Fremont,7966,S,NS,127,35,162,25
NE 82nd & Fremont,7967,N,NS,56,122,178,31
NE 82nd & Glisan,7972,N,FS,103,115,218,60
NE 82nd & Glisan,7973,S,NS,119,100,219,62
NE 82nd & Hassalo,7978,S,OP,39,28,67,7
NE 82nd & Holladay,7987,N,NS,15,17,32,3
NE 82nd & Klickitat,7991,N,NS,10,50,60,4
NE 82nd & Klickitat,7992,S,NS,66,20,86,11
NE 82nd & Madison HS,8001,N,OP,147,233,380,11
NE 82nd & Madison HS,8002,S,AT,210,211,421,6
NE 82nd & Multnomah,8010,N,NS,27,33,60,9
NE 82nd & Oregon,8014,N,OP,6,6,12,1
NE 82nd & Pacific,7932,S,FS,25,19,44,2
NE 82nd & Prescott,8025,S,FS,68,44,112,17
NE 82nd & Prescott,8026,N,NS,47,66,113,14
NE 82nd & Russell,8033,N,NS,43,33,76,6
NE 82nd & Russell,8034,S,OP,51,14,65,6
NE 82nd & Sacramento,8036,N,NS,23,29,52,3
NE 82nd & Sandy,8038,S,NS,187,114,301,61
 ,,,,,,,
TriMet Passenger Census -Fall 2018,42,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE 82nd & Sandy,8039,N,FS,114,189,303,68
NE 82nd & Schuyler,8042,N,FS,16,11,27,2
NE 82nd & Schuyler,8043,S,NS,17,11,28,7
NE 82nd & Siskiyou,8045,S,NS,79,22,101,3
NE 82nd & Siskiyou,8046,N,FS,26,49,75,6
NE 82nd & Thompson,8035,S,FS,35,23,58,6
NE 82nd & Tillamook,8055,N,NS,44,35,79,5
NE 82nd & Tillamook,8056,S,NS,32,21,53,1
NE 82nd & Webster,8889,S,OP,14,12,26,2
NE 82nd & Wygant,8063,N,NS,5,20,25,2
NE 82nd & Wygant,8064,S,NS,38,8,46,4
NE 82nd Ave MAX Station,8346,E,AT,938,"1,366","2,304",0
NE 82nd Ave MAX Station,8371,W,AT,"1,460",899,"2,359",0
NE 92nd & Hill,26,S,NS,7,1,8,0
NE 92nd & Hill,10505,N,FS,3,4,7,0
NE 92nd & Russell,8114,S,NS,2,3,5,17
NE 92nd & Russell,8115,N,OP,3,2,5,17
NE 92nd & Sacramento,8116,N,NS,1,4,5,1
NE 92nd & Schuyler,8118,S,NS,5,1,6,0
NE 92nd & Schuyler,8119,N,OP,2,1,3,0
NE 92nd & Thompson,8124,S,FS,8,1,9,0
NE 92nd & Tillamook,8125,N,OP,4,4,8,0
NE 92nd & Tillamook,8126,S,NS,1,2,3,0
NE 99th & Glisan,8140,N,FS,7,35,42,19
NE 99th & Glisan,8141,S,NS,30,9,39,20
NE 9th & Halsey,10866,N,NS,17,41,58,14
NE 9th & Hassalo,13633,S,NS,44,30,74,3
NE 9th & Weidler,10867,S,NS,21,29,50,14
NE Airport Way & 122nd,9110,E,NS,9,24,33,5
NE Airport Way & 122nd,10729,W,NS,13,12,25,6
NE Airport Way & 138th,9112,E,NS,6,14,20,2
NE Airport Way & 138th,10727,W,NS,9,5,14,1
NE Airport Way & 148th,10718,E,FS,5,5,10,0
NE Airport Way & 148th,10726,W,NS,7,9,16,1
NE Airport Way & 152nd Pl,10719,E,OP,4,2,6,0
NE Airport Way & 158th,10994,E,FS,4,10,14,0
NE Airport Way & 158th,10995,W,NS,4,5,9,0
NE Airport Way & Ainsworth Circle,9108,E,NS,3,13,16,1
NE Airport Way & Glenn Widing,10730,W,FS,32,17,49,11
NE Airport Way & Mason Ct,13200,W,NS,2,3,5,0
NE Airport Way & Mason Ct,13201,E,NS,2,5,7,1
NE Airport Way & Riverside,11014,E,NS,12,15,27,0
NE Airport Way & Riverside,11015,W,NS,4,18,22,1
NE Airport Way & Sandy Blvd,10721,S,NS,13,11,24,4
NE Airport Way & Win Sivers Drive,10716,E,NS,9,27,36,8
NE Alberta & 11th,48,E,NS,12,15,27,2
NE Alberta & 11th,49,W,NS,11,12,23,6
 ,,,,,,,
TriMet Passenger Census -Fall 2018,43,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
NE Alberta & 13th,50,E,NS,25,14,39,23
NE Alberta & 13th,51,W,NS,13,20,33,14
NE Alberta & 15th,52,E,NS,83,89,172,29
NE Alberta & 15th,53,W,NS,100,100,200,28
NE Alberta & 18th,54,E,NS,31,32,63,5
NE Alberta & 18th,55,W,NS,3,13,16,0
NE Alberta & 21st,11471,E,NS,43,42,85,5
NE Alberta & 21st,11472,W,NS,41,48,89,7
NE Alberta & 24th,60,E,NS,28,28,56,4
NE Alberta & 24th,61,W,NS,31,28,59,4
NE Alberta & 27th,63,E,NS,43,41,84,15
NE Alberta & 27th,64,W,NS,44,44,88,17
NE Alberta & 30th,11722,E,NS,24,30,54,15
NE Alberta & 7th,10184,W,NS,10,21,31,5
NE Alberta & 7th,11478,E,NS,19,14,33,3
NE Alberta & 9th,69,E,NS,39,35,74,16
NE Alberta & 9th,70,W,NS,32,33,65,10
NE Alberta & M L King ,46,E,FS,115,45,160,27
NE Broadway & 12th ,629,W,NS,178,111,289,190
NE Broadway & 16th ,631,W,FS,104,57,161,35
NE Broadway & 21st ,634,W,FS,120,35,155,45
NE Broadway & 24th ,635,W,FS,115,53,168,49
NE Broadway & 26th ,636,E,FS,16,28,44,23
NE Broadway & 26th ,637,W,FS,27,11,38,9
NE Broadway & 28th ,638,E,FS,48,72,120,53
NE Broadway & 28th ,639,W,NS,78,61,139,33
NE Broadway & 2nd ,633,W,NS,14,7,21,7
NE Broadway & 32nd ,642,E,FS,71,66,137,25
NE Broadway & 33rd ,644,W,FS,73,65,138,26
NE Broadway & 35th ,646,E,FS,5,8,13,6
NE Broadway & 35th ,647,W,NS,5,3,8,1
NE Broadway & 37th ,648,E,NS,5,20,25,12
NE Broadway & 37th ,649,W,NS,18,5,23,2
NE Broadway & 44th ,650,W,NS,36,23,59,49
NE Broadway & 44th ,651,E,FS,26,40,66,90
NE Broadway & 47th ,653,E,NS,6,10,16,0
NE Broadway & 7th ,655,W,NS,26,9,35,12
NE Broadway & 9th ,656,W,NS,49,14,63,71
NE Broadway & Grand ,605,W,NS,6,25,31,22
NE Broadway & M L King,622,W,FS,31,16,47,25
NE Brookwood & Airport Rd,12884,N,FS,1,3,4,0
NE Brookwood Pkwy & 49th Pl,13115,W,NS,2,0,2,0
NE Century (NW 229th) & Brighton St,13529,S,FS,3,4,7,0
NE Century (NW 229th) & Butler,8542,S,NS,4,4,8,0
NE Century (NW 229th) & Butler,9614,N,NS,3,5,8,0
NE Century (NW 229th) & Cornell,8643,N,FS,4,4,8,0
NE Century (NW 229th) & Evergreen Pkwy,9790,S,FS,9,5,14,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,44,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE Century (NW 229th) & Evergreen Pkwy,9791,N,NS,3,13,16,0
NE Century (NW 229th) & Intel South Drwy,13163,N,OP,5,11,16,0
NE Century (NW 229th) & Intel South Drwy,13164,S,NS,6,4,10,0
NE Century (NW 229th) & Rosebay Dr,9851,S,NS,2,2,4,0
NE Century (NW 229th) & Walbridge,10155,N,NS,3,2,5,0
NE Century (NW 231st) & Alder/Orenco Stn,10033,N,FS,8,25,33,2
NE Century (NW 231st) & Campus Way,10052,N,NS,5,1,6,1
NE Century (NW 231st) & Carillion,10041,S,NS,1,5,6,0
NE Century (NW 231st) & Deer Run,10054,N,FS,6,2,8,0
NE Century (NW 231st) & Dogwood,10043,S,NS,1,2,3,1
NE Century (NW 231st) & Dogwood,10053,N,NS,2,1,3,0
NE Century (NW 231st) & Oelrich,10153,S,NS,0,2,2,0
NE Century (NW 231st) & Oelrich,10154,N,NS,1,0,1,0
NE Century (NW 231st) & Orenco Max Stn,10042,S,NS,29,97,126,7
NE Century (NW 231st) & Orenco Ridge,10044,S,FS,1,4,5,0
NE Cesar Chavez Blvd & E Burnside,7441,S,NS,142,45,187,24
NE Cesar Chavez Blvd & Glisan,7451,N,NS,30,77,107,35
NE Cesar Chavez Blvd & Glisan,7452,S,AT,73,23,96,25
NE Cesar Chavez Blvd & Halsey,11487,N,NS,1,23,24,5
NE Cesar Chavez Blvd & Hazelfern,7461,N,NS,1,5,6,0
NE Cesar Chavez Blvd & Multnomah,7475,N,NS,3,6,9,1
NE Cesar Chavez Blvd & Royal,7482,N,NS,5,5,10,0
NE Cesar Chavez Blvd & Royal Ct,7483,S,NS,6,3,9,0
NE Cesar Chavez Blvd & Sandy,7484,N,NS,38,10,48,16
NE Cesar Chavez Blvd & Wasco,7494,S,NS,17,4,21,3
NE Columbia Blvd & 24th,8498,W,OP,0,0,0,0
NE Columbia Blvd & 24th,8507,E,FS,1,0,1,0
NE Columbia Blvd & 27th,1115,W,OP,0,2,2,0
NE Columbia Blvd & 27th,8500,E,NS,3,0,3,0
NE Columbia Blvd & 29th,8499,E,NS,3,0,3,3
NE Columbia Blvd & 29th,8508,W,FS,1,10,11,2
NE Columbia Blvd & 42nd,1116,W,FS,2,5,7,0
NE Columbia Blvd & 42nd,1117,E,FS,5,1,6,0
NE Columbia Blvd & 47th,1118,E,NS,43,17,60,4
NE Columbia Blvd & 47th,13472,W,FS,18,44,62,2
NE Columbia Blvd & 52nd (NAYA),11009,W,OP,28,34,62,4
NE Cornell & 25th,8547,W,FS,12,20,32,8
NE Cornell & 25th,10026,E,FS,21,22,43,12
NE Cornell & 34th,8558,E,NS,7,5,12,2
NE Cornell & 48th,9564,W,FS,13,9,22,8
NE Cornell & 48th,10028,E,NS,5,13,18,6
NE Cornell & Arrington,8549,W,NS,18,13,31,2
NE Cornell & Arrington,8555,E,OP,12,18,30,1
NE Cornell & Brookwood Pkwy,10193,E,NS,1,2,3,0
NE Cornell & Brookwood Pkwy,10197,W,NS,1,2,3,2
NE Cornell & Butler,10015,S,FS,10,14,24,4
NE Cornell & Butler,10030,E,NS,15,19,34,8
 ,,,,,,,
TriMet Passenger Census -Fall 2018,45,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE Cornell & Century (NW 229th),8543,W,FS,3,8,11,4
NE Cornell & Century (NW 231st),8561,E,FS,7,4,11,1
NE Cornell & Cornelius Pass,10014,W,FS,4,9,13,1
NE Cornell & Elam Young East,10192,W,OP,3,4,7,3
NE Cornell & Elam Young East,13858,E,FS,3,5,8,5
NE Cornell & Elam Young West,8545,W,OP,5,6,11,2
NE Cornell & Elam Young West,8559,E,FS,6,5,11,2
NE Cornell & Grant,8550,S,NS,7,5,12,1
NE Cornell & Grant,8554,N,NS,6,7,13,1
NE Cornell & Hillaire Dr,8548,W,NS,15,13,28,2
NE Cornell & Hillaire Dr,8556,E,FS,22,15,37,2
NE Cornell & Jackson,8551,S,NS,2,3,5,0
NE Cornell & Jackson,8553,N,OP,4,1,5,0
NE Cornell & NW 185th,9012,W,FS,45,83,128,17
NE Cornell & NW Walbridge,10031,E,NS,6,8,14,7
NE Cornell & Orenco Station Pkwy,8649,E,NS,18,10,28,1
NE Cornell & Orenco Station Pkwy,8650,W,FS,11,19,30,2
NE Cornell & Stucki,9014,W,FS,24,41,65,9
NE Cornell & Stucki (NW Amberglen),10032,E,FS,31,19,50,6
NE Cornell & Walbridge,10016,W,FS,4,5,9,3
NE Couch & 12th,13328,W,NS,287,241,528,120
NE Couch & 7th,13329,W,NS,147,103,250,45
NE Couch & Grand,14015,W,FS,219,230,449,114
NE Cully & Killingsworth,1243,N,FS,4,1,5,0
NE Cully & Mason,1244,N,FS,6,32,38,3
NE Cully & Mason,1245,S,NS,17,5,22,1
NE Cully & Prescott,1240,N,NS,40,107,147,71
NE Cully & Prescott,1241,S,FS,126,43,169,67
NE Cully & Shaver,1239,S,FS,6,1,7,0
NE Dekum & 15th,1277,W,NS,27,18,45,3
NE Dekum & 15th,1278,E,NS,20,25,45,4
NE Dekum & 18th,1280,W,FS,18,14,32,1
NE Dekum & 18th,1281,E,NS,13,17,30,1
NE Dekum & 22nd,1282,W,NS,13,6,19,1
NE Dekum & 22nd,1283,E,FS,8,12,20,1
NE Dekum & 24th,1284,E,NS,6,9,15,12
NE Dekum & 27th,1285,W,NS,25,20,45,13
NE Dekum & 27th,1286,E,NS,42,25,67,11
NE Dekum & 29th,1287,W,FS,24,22,46,2
NE Dekum & 29th,1288,E,FS,19,33,52,0
NE Dekum & 32nd Pl,1289,W,OP,34,23,57,2
NE Dekum & 33rd,1290,E,NS,30,40,70,3
NE Dekum & 6th,1292,W,NS,11,40,51,5
NE Dekum & 6th,1293,E,NS,134,48,182,48
NE Dekum & Claremont,1275,W,FS,15,46,61,7
NE Dekum & Dean,1264,E,NS,45,13,58,4
NE Dekum & Durham,1265,E,FS,67,16,83,25
 ,,,,,,,
TriMet Passenger Census -Fall 2018,46,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE Dekum & Durham,1267,W,NS,22,54,76,12
NE Dekum & M L King,1273,W,NS,26,102,128,26
NE Dekum & Saratoga,1271,W,NS,9,9,18,14
NE Division & Burnside,1324,E,FS,40,32,72,30
NE Division & Burnside,1325,W,FS,7,11,18,12
NE Division & Cleveland,1327,W,FS,2,11,13,2
NE Division & Cleveland,1328,E,NS,11,5,16,4
NE Division & Fleming,1335,E,NS,6,6,12,1
NE Division & Fleming,1336,W,OP,4,4,8,0
NE Division & Francis,1338,W,OP,6,15,21,13
NE Division & Hogan,1339,E,FS,33,21,54,25
NE Division & Hogan Pl,1317,W,FS,32,47,79,35
NE Division & Kelly,1340,W,NS,1,22,23,5
NE Division & Kelly,12707,E,FS,18,2,20,1
NE Division & Main,1348,E,FS,4,52,56,10
NE Division & Palmblad Dr,1320,E,FS,4,14,18,17
NE Division & Village Squire Ct,1355,E,OP,10,10,20,2
NE Division & Village Squire Ct,1356,W,NS,13,12,25,13
NE Evergreen & 13th,9920,W,OP,0,1,1,0
NE Evergreen & 13th,9947,E,NS,1,1,2,0
NE Evergreen & 3rd,9943,E,NS,1,0,1,0
NE Evergreen & 3rd,9989,W,OP,1,0,1,0
NE Evergreen & Brookwood,10004,E,NS,1,1,2,0
NE Evergreen & Evergreen Middle School,10482,E,AT,1,1,2,0
NE Evergreen & Evergreen Middle School,13528,W,OP,0,1,1,0
NE Evergreen & Jackson Road Loop,9946,E,NS,0,0,0,0
NE Evergreen & Jackson School Rd,9945,E,NS,0,0,0,0
NE Evergreen & Jackson School Rd S,9987,W,OP,1,0,1,0
NE Evergreen & NW Glencoe,9942,E,FS,0,0,0,0
NE Evergreen & NW Jackson School Rd N,9921,W,FS,0,0,0,0
NE Evergreen & Sunburst,9944,E,NS,0,0,0,0
NE Evergreen & Sunburst,9988,W,OP,0,0,0,0
NE Evergreen Pkwy & 106th (NW 188th),1159,W,NS,28,17,45,4
NE Evergreen Pkwy & 106th (NW 188th),10056,E,NS,13,32,45,7
NE Evergreen Pkwy & Cornelius Pass Rd,1158,W,FS,7,2,9,0
NE Evergreen Pkwy & Cornelius Pass Rd,8505,E,NS,2,6,8,0
NE Evergreen Pkwy & Imbrie Dr,10940,N,NS,25,9,34,1
NE Evergreen Pkwy & Imbrie Dr,10941,S,NS,6,37,43,1
NE Evergreen Pkwy & NW Atkeson Ln,8539,E,NS,1,11,12,0
